FILIAL;REFERÊNCIA_COR;DESCRIÇÃO_PRODUTO;CATEGORIA;SUB CATEGORIA;VALOR_VENDA;QTDE_ESTOQUE;STATUS_REFERÊNCIA;MOTIVO_STATUS;STATUS_DESATIVADO
LOJA 03;29.15888_0024;BLUSA SILK PINCELONCA                   ;BLUSA;BLUSA;79;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16285_0091;JAQUETA JEANS FRALDADA POA METAL        ;CASACO / JAQUETA;JAQUETA;299;1;SEM FOTO;SEM FOTO;0
LOJA 03;29.16442_04304;BLUSA CREPE SEM MANGA PATI PESPONTADA   ;BLUSA;BLUSA;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16286_04328;CALCA SARJA FAIXA COLOR UTILITARIO      ;CALÇA;CALÇA;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16460_04321;BLUSA TRICOT MANGA LONGA                ;BLUSA;BLUSA;129;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16289_0091;MACACAO JEANS MANGA BUFANTE             ;MACACAO;MACACAO;259;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16472_04323;BLUSA TRICOT LISTRAS RAYON              ;BLUSA;BLUSA;189;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16292_30022;CAMISA SARJA ESTAMPA NATUREZA MATCHA    ;BLUSA;CAMISA;199;1;SEM FOTO;SEM FOTO;0
LOJA 03;29.15921_30014;CALCA ESTAMPA CERDA                     ;CALÇA;CALÇA;189;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15876_30047;VESTIDO MIDI ESTAMPA VOA ROYAL          ;VESTIDO;VESTIDO;299;1;COM FOTO;DESATIVADO;PROBLEMAS DE QUALIDADE DO PRODUTO
LOJA 03;29.16526_04311;BLUSA TRICOT DESAGULHADA BICOLOR        ;BLUSA;BLUSA;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16539_0005;CASACO TRICOT POA 3D                    ;CASACO / JAQUETA;CASACO;169;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16403_0001;JAQUETA SARJA RECORTES BICOLOR          ;CASACO / JAQUETA;JAQUETA;179;1;SEM FOTO;SEM FOTO;0
LOJA 03;29.15887_0005;VESTIDO MIDI LUREX ZEBRA                ;VESTIDO;VESTIDO;259;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15943_04308;BERMUDA STOPPER                         ;BERMUDA /SHORT;BERMUDA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16307_04313;VESTIDO MIDI NO LAISE                   ;VESTIDO;VESTIDO;259;1;SEM FOTO;SEM FOTO;0
LOJA 03;29.15841_04325;CAMISA LINHO MANGA 7/8                  ;BLUSA;CAMISA;169;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16309_27554;VESTIDO MIDI ESTAMPA MARIETA            ;VESTIDO;VESTIDO;229;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16447_2614;SAIA CURTA SARJA CLOCHARD DESFIADOS     ;SAIA;SAIA;119;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 03;29.15752_04076;VESTIDO MIDI AMARRACAO COSTAS           ;VESTIDO;VESTIDO;159;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16456_04304;CALCA CREPE RETA RECORTES PESPONTOS     ;CALÇA;CALÇA;289;1;SEM FOTO;SEM FOTO;0
LOJA 03;29.15758_0068;COLAR FRANJINHA CORRENTE METAL          ;ACESSÓRIO;COLAR;159;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16118_0005;REGATA OVER BASICA                      ;BLUSA;REGATA;59;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16469_30018;SHORT ESTAMPA MOBILE                    ;BERMUDA /SHORT;SHORT;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16320_04321;BLUSA CREPE MANGA LONGA BALONE          ;BLUSA;BLUSA;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16138_04329;BLUSA OMBRO DESLOCADO GLITTER           ;BLUSA;BLUSA;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15683_27559;VESTIDO MIDI ESTAMPA CORAL              ;VESTIDO;VESTIDO;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15614_0068;CINTO FINO METALIZADO CINTURA           ;ACESSÓRIO;CINTO;69;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15839_0024;BLUSA DETALHE BOTOES                    ;BLUSA;BLUSA;109;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15861_30031;CAMISA ESTAMPA LABIRINTO                ;BLUSA;CAMISA;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16508_8240;BLUSA TRICOT PULL DENIM                 ;BLUSA;BLUSA;169;1;COM FOTO;DESATIVADO;PROBLEMAS DE QUALIDADE DO PRODUTO
LOJA 03;29.16329_30111;TOP LISTRA                              ;BLUSA;TOP;149;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16530_30040;CASACO TRICOT JACQUARD ONCA             ;CASACO / JAQUETA;CASACO;199;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 03;29.15902_0015;BLUSA LISTRA MANGA PUNHO PREGAS         ;BLUSA;BLUSA;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16400_0024;CALCA SARJA VINCO PESPONTO COLOR        ;CALÇA;CALÇA;129;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 03;29.15911_04017;BLUSA MANGA LONGA CROPPED               ;BLUSA;BLUSA;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15856_04303;BLUSA MANGA 3/4 AMARRACAO               ;BLUSA;BLUSA;119;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16040_30011;JAQUETA ESTAMPA CONFETE PRETO           ;CASACO / JAQUETA;JAQUETA;359;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15689_0005;CALCA SARJA WIDE LEG BLACK              ;CALÇA;CALÇA;119;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 03;29.15846_2206;BLUSA ALCA AMARRACAO                    ;BLUSA;BLUSA;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16432_0091;CALCA JEANS WIDE                        ;CALÇA;CALÇA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16343_30016;SHORT JEANS ESTAMPA ONCA                ;BERMUDA /SHORT;SHORT;159;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16439_0005;CAMISA SARJA BOLSOS                     ;BLUSA;CAMISA;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16346_0005;MACACAO UM OMBRO SO PREGAS              ;MACACAO;MACACAO;279;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16084_30158;VESTIDO MIDI ESTAMPA GOTA               ;VESTIDO;VESTIDO;169;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15935_30003;VESTIDO MIDI ESTAMPA BRUMA              ;VESTIDO;VESTIDO;159;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15790_0001;MACACAO PANTALONA AMARRACAO COSTAS      ;MACACAO;MACACAO;199;1;COM FOTO;FOTO TRATAMENTO;0
LOJA 03;29.15847_04312;BLUSA MANGA LONGA EVASE                 ;BLUSA;BLUSA;119;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15831_04313;BLUSA PALA BOTOES                       ;BLUSA;BLUSA;109;1;COM FOTO;FOTO TRATAMENTO;0
LOJA 03;29.15912_0005;BLUSA SEM MANGA GOLA CANELADO           ;BLUSA;BLUSA;69;1;SEM FOTO;SEM FOTO;0
LOJA 03;29.16093_0024;BLUSA SILK CARIMBO BOQUINHA             ;BLUSA;BLUSA;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16048_04314;CALCA COS AMARRACAO                     ;CALÇA;CALÇA;159;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16357_30040;VESTIDO CURTO ESTAMPA ONCA              ;VESTIDO;VESTIDO;359;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15885_04328;CASACO MOLETOM RECORTE LIBERTE          ;CASACO / JAQUETA;CASACO;109;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16358_30005;VESTIDO CURTO MANGA LONGA ESTAMPA GRAFIT;VESTIDO;VESTIDO;379;1;SEM FOTO;SEM FOTO;0
LOJA 03;29.16466_0005;CASACO TRICOT COMPRIDO PELINHO          ;CASACO / JAQUETA;CASACO;249;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15772_04065;VESTIDO CURTO DECOTE RECHEIO            ;VESTIDO;VESTIDO;159;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16468_30031;CASACO TRICOT EST LABIRINTO             ;CASACO / JAQUETA;CASACO;239;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16361_04317;VESTIDO MIDI ALCA DUPLA                 ;VESTIDO;VESTIDO;279;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16472_0005;BLUSA TRICOT LISTRAS RAYON              ;BLUSA;BLUSA;189;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15940_30004;BLUSA MANGA 7/8 ESTAMPA MOSAICO         ;BLUSA;BLUSA;99;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 03;29.15892_04329;BLUSA MANGA CURTA CAVA DESLOCADA        ;BLUSA;BLUSA;99;1;COM FOTO;FOTO TRATAMENTO;0
LOJA 03;29.16365_30032;VESTIDO MIDI ESTAMPA TIGRE              ;VESTIDO;VESTIDO;439;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16148_031;BLUSA MANGA LONGA RECORTE PELINHO       ;BLUSA;BLUSA;109;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15853_04303;CALCA PANTALONA BOLSO LATERAL           ;CALÇA;CALÇA;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16484_8240;BLUSA TRICOT MALHA INGLESA              ;BLUSA;BLUSA;149;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15941_30013;TUNICA ESTAMPA VINHA                    ;BLUSA;TUNICA;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16488_067;BLUSA TRICOT RAYON FRANJAS              ;BLUSA;BLUSA;149;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16375_04328;CALCA RETA PREGAS                       ;CALÇA;CALÇA;199;1;COM FOTO;DESATIVADO;PRODUTO DIFERENTE DA IMAGEM
LOJA 03;29.16497_0005;CASACO TRICOT PONTO RENDADO             ;CASACO / JAQUETA;CASACO;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16378_04317;CALCA RETA VIVO BICOLOR                 ;CALÇA;CALÇA;239;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15615_04067;BLUSA CREPE DECOTE V DETALHE BOLAS      ;BLUSA;BLUSA;239;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15840_04312;CALCA PANTALONA CINTO PESPONTO          ;CALÇA;CALÇA;239;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16502_0326;CASACO TRICOT TELA COM BOLSOS           ;CASACO / JAQUETA;CASACO;259;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16067_0024;BLUSA GOLA COM BORDADO MANGA            ;BLUSA;BLUSA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16070_0005;BLUSA SILK ONCA LOVE                    ;BLUSA;BLUSA;119;1;COM FOTO;DESATIVADO;PRODUTO DIFERENTE DA IMAGEM
LOJA 03;29.16203_0068;CINTO TRESSE LARGO CINTURA              ;ACESSÓRIO;CINTO;129;1;SEM FOTO;SEM FOTO;0
LOJA 03;29.15783_0001;VESTIDO TRICOT MIDI RENDA FRANJAS       ;VESTIDO;VESTIDO;359;1;SEM FOTO;SEM FOTO;0
LOJA 03;29.16213_2614;CALCA ALETA BOTAO                       ;CALÇA;CALÇA;239;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16072_0005;SAIA MIDI ROLOTE                        ;SAIA;SAIA;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16540_04323;BLUSA TRICOT PONTO COLMEIA              ;BLUSA;BLUSA;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16300_30040;CAMISA SARJA ESTAMPA ONCA               ;BLUSA;CAMISA;229;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.16305_04061;BLUSA DECOTE V                          ;BLUSA;BLUSA;79;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15246_00005;VESTIDO MIDI LISTRADO COM PALA          ;VESTIDO;VESTIDO;119;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 03;29.14707_0005;BOLSA SACO LISTRADA PRETA               ;BOLSA;BOLSA;129;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15429_04063;CALCA PANTALONA PESPONTO                ;CALÇA;CALÇA;159;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14831_27563;VESTIDO MIDI ESTAMPA SIRENA             ;VESTIDO;VESTIDO;279;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14553_04013;BRINCO MICANGA QUADRICULADA             ;ACESSÓRIO;BRINCO;59;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14443_04007;SAIA PAREO CANELADO                     ;SAIA;SAIA;119;1;SEM FOTO;SEM FOTO;0
LOJA 03;29.14954_27573;SHORT ESTAMPA LOSAS                     ;BERMUDA /SHORT;SHORT;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14946_04063;VESTIDO CURTO BABADO                    ;VESTIDO;VESTIDO;149;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14833_27560;VESTIDO MIDI ESTAMPA IRIS               ;VESTIDO;VESTIDO;259;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14375_4451;BLUSA GOLA BABADO TRICOT                ;BLUSA;BLUSA;59;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15227_27667;VESTIDO MIDI ESTAMPA PORCELANA E        ;VESTIDO;VESTIDO;239;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14455_04035;CALCA BARRA BARBICACHO                  ;CALÇA;CALÇA;149;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15284_27678;BLUSA ESTAMPA CALENDULA                 ;BLUSA;BLUSA;59;1;SEM FOTO;SEM FOTO;0
LOJA 03;29.14368_1573;BLUSA SILK HERMOSA                      ;BLUSA;BLUSA;59;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14793_27417;BERMUDA ESTAMPA LINCE AZUL              ;BERMUDA /SHORT;BERMUDA;119;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14680_04002;VESTIDO DECOTE DETALHE                  ;VESTIDO;VESTIDO;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14945_04068;CROPPED LISTRA VALLARTA                 ;BLUSA;CROPPED;69;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15135_0091;SHORT JEANS ESTONADO ESTRELA            ;BERMUDA /SHORT;SHORT;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15189_0024;BLUSA DECOTE E CAVA RETILINEA           ;BLUSA;BLUSA;69;1;SEM FOTO;SEM FOTO;0
LOJA 03;29.14873_0024;BLUSA DECOTE V RECORTES                 ;BLUSA;BLUSA;79;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14825_27417;CAMISA ESTAMPA LINCE AZUL               ;BLUSA;CAMISA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14985_04019;BLUSA PALA LASTEX                       ;BLUSA;BLUSA;99;1;SEM FOTO;SEM FOTO;0
LOJA 03;29.14541_0068;COLAR CORRENTE PINGENTE PEIXE           ;ACESSÓRIO;COLAR;119;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15239_04003;REGATA U ACABAMENTO VIES                ;BLUSA;REGATA;49;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14873_04068;BLUSA DECOTE V RECORTES                 ;BLUSA;BLUSA;79;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15274_27556;BLUSA CANELADA EST SUENO                ;BLUSA;BLUSA;49;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14874_04022;VESTIDO MIDI DECOTE COSTAS              ;VESTIDO;VESTIDO;169;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14366_741;BLUSA SILK FESTIVAL                     ;BLUSA;BLUSA;79;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14999_27554;SHORT ESTAMPA MARIETA                   ;BERMUDA /SHORT;SHORT;159;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14400_04021;VESTIDO MIDI SILK                       ;VESTIDO;VESTIDO;109;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14596_04003;CALCA COS BOTAO                         ;CALÇA;CALÇA;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14467_27290;SAIA MIDI ESTAMPA FUEGO CHILLI          ;SAIA;SAIA;159;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14666_04017;COLAR CORDA PATUA                       ;ACESSÓRIO;COLAR;79;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15434_0024;SHORT ALGODAO PESPONTO LATERAL          ;BERMUDA /SHORT;SHORT;119;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14738_04114;VESTIDO MIDI ALCA ELASTICO              ;VESTIDO;VESTIDO;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14946_04060;VESTIDO CURTO BABADO                    ;VESTIDO;VESTIDO;149;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15025_04061;BLUSA CAVAO                             ;BLUSA;BLUSA;69;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14619_0001;VESTIDO MIDI ALCA BARBICACHO            ;VESTIDO;VESTIDO;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14742_0024;REGATA ALCA BASIC                       ;BLUSA;REGATA;39;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14809_27416;CALCA ESTAMPA HERMOSA                   ;CALÇA;CALÇA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14891_27563;SAIA MIDI ESTAMPA SIRENA                ;SAIA;SAIA;219;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15033_04065;VESTIDO MIDI LISTRA AMARANTO            ;VESTIDO;VESTIDO;279;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14768_0024;BLUSA CAVA TRANCA                       ;BLUSA;BLUSA;109;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15034_27579;BLUSA ALCA ESTAMPA CARMEN               ;BLUSA;BLUSA;79;1;COM FOTO;FOTO TRATAMENTO;0
LOJA 03;29.15197_0091;SHORT JEANS DESTROYED                   ;BERMUDA /SHORT;SHORT;119;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14744_27567;BLUSA ESTAMPA ROMA                      ;BLUSA;BLUSA;129;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15213_026;SAIA MIDI LISTRAS AMARRACAO             ;SAIA;SAIA;119;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15039_27580;CALCA ESTAMPA CIRCULO                   ;CALÇA;CALÇA;129;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14409_04007;REGATA DETALHE FESTONE                  ;BLUSA;REGATA;69;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15225_0001;BLUSA BASICA DECOTE V MANGA CURTA       ;BLUSA;BLUSA;59;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14695_04003;BLUSA CROPPED CANELADA MANGA TRICOT     ;BLUSA;BLUSA;69;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15239_0005;REGATA U ACABAMENTO VIES                ;BLUSA;REGATA;49;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15240_04019;BLUSA MANGA CURTA RECORTE PALA          ;BLUSA;BLUSA;59;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15054_04068;SHORT LISTRA BICOLOR ESTONADO           ;BERMUDA /SHORT;SHORT;119;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15267_0001;BLUSA SILK SOLEADA                      ;BLUSA;BLUSA;59;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14608_04001;SHORT ROLOTE AMARRACAO                  ;BERMUDA /SHORT;SHORT;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15284_27677;BLUSA ESTAMPA CALENDULA                 ;BLUSA;BLUSA;59;1;SEM FOTO;SEM FOTO;0
LOJA 03;29.15061_04006;BLUSA ALCA ELASTICO                     ;BLUSA;BLUSA;69;1;SEM FOTO;SEM FOTO;0
LOJA 03;29.14923_27571;CALCA ESTAMPA PEIXE                     ;CALÇA;CALÇA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14818_27665;VESTIDO CURTO ESTAMPA CORAL BANANA      ;VESTIDO;VESTIDO;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14930_04076;TOP TRICOT MEIA TACA                    ;BLUSA;TOP;129;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15065_0024;VESTIDO LONGO BABADO                    ;VESTIDO;VESTIDO;169;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14370_011;BLUSA SILK MULHER                       ;BLUSA;BLUSA;59;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15076_04065;BLUSA MANGA CURTA MARMORIZADA           ;BLUSA;BLUSA;69;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14653_0068;COLAR PLACAS LINHAS COLORIDAS           ;ACESSÓRIO;COLAR;119;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14844_27598;VESTIDO MIDI EST.LINCE PRETO AMARANTO   ;VESTIDO;VESTIDO;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15402_0068;COLAR LAGOSTA RESINA                    ;ACESSÓRIO;COLAR;89;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15102_0001;SHORT SARJA ACABAMENTO CROCHE           ;BERMUDA /SHORT;SHORT;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14826_27564;VESTIDO ESTAMPA PISCINA FLAMINGO        ;VESTIDO;VESTIDO;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14431_04007;BODY CANELADO RECORTES                 ;BLUSA;BODY;79;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14943_0024;CAMISA CROPPED                          ;BLUSA;CAMISA;89;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15109_27603;BLUSA JEANS ESTAMPA CORALES             ;BLUSA;BLUSA;149;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14393_27248;MACACAO ESTAMPA PINGO LARANJA           ;MACACAO;MACACAO;189;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14616_1573;VESTIDO CURTO FAIXA FIVELA              ;VESTIDO;VESTIDO;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14804_27668;BLUSA ESTAMPA PORCELANA                 ;BLUSA;BLUSA;109;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15114_0024;CALCA SARJA RECORTE JEANS               ;CALÇA;CALÇA;149;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 03;29.15445_04067;CALCA ALGODAO RECORTE E PESPONTO        ;CALÇA;CALÇA;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15119_04035;BLUSA SILK MUY BIEN                     ;BLUSA;BLUSA;69;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.15119_04066;BLUSA SILK MUY BIEN                     ;BLUSA;BLUSA;69;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.12736_2736;VESTIDO MIDI ROLOTE RECHEIO             ;VESTIDO;VESTIDO;219;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.13852_04017;VESTIDO MIDI                            ;VESTIDO;VESTIDO;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.07870_055;VESTIDO MIDI BORDADO HORTENCIA          ;VESTIDO;VESTIDO;169;1;SEM FOTO;SEM FOTO;0
LOJA 03;29.13871_0005;TOP TRICOT VICHY                        ;BLUSA;TOP;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14134_0024;JAQUETA SARJA CONTRASTE PESPONTO        ;CASACO / JAQUETA;JAQUETA;249;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.04825_019;CAMISA MAJORELLE                        ;BLUSA;CAMISA;319;1;COM FOTO;DESATIVADO;FALTA DE PADRÃO NO TAMANHO
LOJA 03;29.13170_2745;CALCA SARJA BRAGUILHA DESLOCADA         ;CALÇA;CALÇA;139;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.13878_27254;SAIA MIDI ESTAMPA GUAPA                 ;SAIA;SAIA;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.13589_04024;CALCA LINHO COS TRANSPASSADO WIDE       ;CALÇA;CALÇA;239;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.13428_04017;BLUSA PALA DECOTE                       ;BLUSA;BLUSA;69;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14354_27303;BLUSA SEM MANGA ESTAMPA LIBRE           ;BLUSA;BLUSA;79;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.13432_27003;SHORT ESTAMPA RAMO                      ;BERMUDA /SHORT;SHORT;119;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14148_27299;BLUSA ESTAMPA ENAMORADOS                ;BLUSA;BLUSA;99;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.04854_055;BLUSA CROPPED TRANSPASSE                ;BLUSA;BLUSA;149;1;COM FOTO;DESATIVADO;PRODUTO DIFERENTE DA IMAGEM
LOJA 03;29.14176_27282;CALCA MICROFLARE ESTAMPA ISLA           ;CALÇA;CALÇA;179;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.06751_2599;CALCA PALA LARGA                        ;CALÇA;CALÇA;129;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.13630_27272;SAIA MIDI ESTAMPA TACOS                 ;SAIA;SAIA;129;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.13332_27003;CALCA ESTAMPA FIESTA/RAMO               ;CALÇA;CALÇA;149;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.11152_019;CALCA ESTAMPA BUZIOS SUSPIRO            ;CALÇA;CALÇA;129;1;COM FOTO;DESATIVADO;PROBLEMAS DE QUALIDADE DO PRODUTO
LOJA 03;29.13592_27283;MACACAO GGT VISCOSE ESTAMPA BELIZE      ;MACACAO;MACACAO;399;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.11466_607;CALCA SARJA BARRA AMARRACAO             ;CALÇA;CALÇA;199;1;COM FOTO;ATIVO NO SITE;0
LOJA 03;29.14348_0005;BLUSA PEPLUM AMARRACAO                  ;BLUSA;BLUSA;89;1;COM FOTO;ATIVO NO SITE;0
